Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QC","Crops","170","Peru","5419","Yield","636","Forage and silage, maize","2009","448161.65","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","636","Forage and silage, maize","2010","457373.37","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","636","Forage and silage, maize","2011","469186.28","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","636","Forage and silage, maize","2012","461454.21","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","636","Forage and silage, maize","2013","452322.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2003","109612.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2004","276490.07","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2005","261000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2006","240000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2007","300000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2008","324514.29","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2009","542000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2010","586046.51","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2011","322891.57","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2012","147352.94","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","637","Forage and silage, sorghum","2013","309285.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2003","382855.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2004","214247.50","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2005","237768.86","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2006","283582.09","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2007","352941.18","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2008","365475.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2009","378258.35","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2010","370132.63","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2011","336099.41","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2012","350949.91","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","638","Forage and silage, rye grass","2013","374831.36","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2003","309432.20","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2004","283764.88","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2005","324152.17","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2006","362318.84","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2007","380000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2008","404888.51","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2009","406749.83","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2010","386019.32","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2011","417615.87","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2012","393785.27","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","640","Forage and silage, clover","2013","403715.34","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2003","454011.66","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2004","446495.42","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2005","451628.18","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2006","444588.76","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2007","448321.52","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2008","455301.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2009","436374.06","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2010","436867.80","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2011","426698.74","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2012","435528.15","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","641","Forage and silage, alfalfa","2013","436040.77","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2003","6960.84","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2004","7841.97","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2005","6255.05","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2006","8498.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2007","6973.73","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2008","8212.05","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2009","7106.37","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2010","7568.08","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2011","9031.62","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2012","8052.56","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","656","Coffee, green","2013","6413.69","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2003","4863.52","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2004","5094.64","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2005","5019.97","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2006","5583.44","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2007","5245.59","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2008","5344.20","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2009","5548.05","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2010","6038.58","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2011","6712.17","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2012","6829.95","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","661","Cocoa, beans","2013","7288.22","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2003","24624.13","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2004","6837.46","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2005","19132.79","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2006","21959.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2007","17063.57","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2008","18148.48","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2009","14307.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2010","14503.61","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2011","14174.15","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2012","15350.92","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","667","Tea","2013","19378.51","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2003","55555.56","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2004","55000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2005","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2006","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2007","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2008","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2009","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2010","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2011","50000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2012","51111.11","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","674","Tea nes","2013","51111.11","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2003","30784.31","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2004","30924.37","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2005","29756.10","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2006","30923.08","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2007","30000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2008","23804.01","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2009","25219.30","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2010","25019.92","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2011","25199.13","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2012","25102.04","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","687","Pepper (piper spp.)","2013","30597.34","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2003","80251.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2004","69306.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2005","76270.16","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2006","76320.75","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2007","76744.19","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2008","75000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2009","89811.19","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2010","93064.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2011","109627.62","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2012","108666.67","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","689","Chillies and peppers, dry","2013","103144.65","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2003","69797.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2004","64065.74","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2005","56471.98","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2006","55384.62","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2007","53333.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2008","53571.43","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2009","65435.36","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2010","86541.05","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2011","9430.52","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2012","8099.27","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","711","Anise, badian, fennel, coriander","2013","7093.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2007","70000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2008","75000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2009","80000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2010","74193.55","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2011","74193.55","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2012","67741.94","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","720","Ginger","2013","79166.67","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2003","29166.67","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2004","27692.31","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2005","26428.57","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2006","26000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2007","27500.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2008","28395.06","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2009","29268.29","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2010","30527.13","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2011","35781.92","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2012","36428.57","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","723","Spices, nes","2013","35971.22","Fc","Calculated data"
